"Gene_ID","MANE_length","Transcript_ID"
"ENSG00000251692",1525,"ENST00000447419"
"ENSG00000253117",1788,"ENST00000254627"
"ENSG00000253148",1794,"ENST00000417209"
"ENSG00000253159",4854,"ENST00000252085"
"ENSG00000253250",1041,"ENST00000517562"
"ENSG00000253251",1541,"ENST00000510585"
"ENSG00000253276",6799,"ENST00000523505"
"ENSG00000253293",2541,"ENST00000283921"
"ENSG00000253304",2468,"ENST00000521452"
"ENSG00000253305",4777,"ENST00000520790"
"ENSG00000253309",1816,"ENST00000681248"
"ENSG00000253313",1486,"ENST00000523677"
"ENSG00000253352",7474,"ENST00000644773"
"ENSG00000253368",1961,"ENST00000522111"
"ENSG00000253408",1721,"ENST00000521802"
"ENSG00000253457",925,"ENST00000517349"
"ENSG00000253485",4767,"ENST00000518069"
"ENSG00000253506",799,"ENST00000521764"
"ENSG00000253537",4759,"ENST00000518325"
"ENSG00000253548",294,"ENST00000518817"
"ENSG00000253598",1428,"ENST00000518568"
"ENSG00000253626",3908,"ENST00000520547"
"ENSG00000253710",6510,"ENST00000521508"
"ENSG00000253719",7596,"ENST00000519948"
"ENSG00000253729",13459,"ENST00000314191"
"ENSG00000253731",4794,"ENST00000517434"
"ENSG00000253767",4782,"ENST00000398604"
"ENSG00000253797",5529,"ENST00000521776"
"ENSG00000253831",1977,"ENST00000454449"
"ENSG00000253846",4802,"ENST00000398610"
"ENSG00000253873",4787,"ENST00000398587"
"ENSG00000253910",4740,"ENST00000522605"
"ENSG00000253953",4761,"ENST00000519479"
"ENSG00000253958",2160,"ENST00000519106"
"ENSG00000254004",5285,"ENST00000523638"
"ENSG00000254087",5872,"ENST00000519728"
"ENSG00000254093",1546,"ENST00000314787"
"ENSG00000254122",4775,"ENST00000398594"
"ENSG00000254126",4851,"ENST00000643224"
"ENSG00000254206",6369,"ENST00000698511"
"ENSG00000254221",4748,"ENST00000523390"
"ENSG00000254229",1395,"ENST00000519497"
"ENSG00000254245",4806,"ENST00000253812"
"ENSG00000254349",728,"ENST00000718005"
"ENSG00000254402",1762,"ENST00000529415"
"ENSG00000254415",5134,"ENST00000360844"
"ENSG00000254440",2506,"ENST00000527246"
"ENSG00000254466",2482,"ENST00000530162"
"ENSG00000254469",4792,"ENST00000679412"
"ENSG00000254470",6980,"ENST00000532090"
"ENSG00000254505",980,"ENST00000347519"
"ENSG00000254521",2269,"ENST00000291707"
"ENSG00000254535",4985,"ENST00000421491"
"ENSG00000254550",492,"ENST00000529803"
"ENSG00000254585",4319,"ENST00000650528"
"ENSG00000254598",1309,"ENST00000528848"
"ENSG00000254636",818,"ENST00000528446"
"ENSG00000254647",465,"ENST00000381330"
"ENSG00000254656",5398,"ENST00000649591"
"ENSG00000254685",4692,"ENST00000370898"
"ENSG00000254709",1300,"ENST00000526893"
"ENSG00000254726",6591,"ENST00000532414"
"ENSG00000254737",3301,"ENST00000641722"
"ENSG00000254772",1446,"ENST00000329251"
"ENSG00000254834",948,"ENST00000526538"
"ENSG00000254852",1509,"ENST00000529166"
"ENSG00000254858",1578,"ENST00000599612"
"ENSG00000254901",992,"ENST00000462790"
"ENSG00000254986",2660,"ENST00000531863"
"ENSG00000254997",1189,"ENST00000528743"
"ENSG00000254999",1150,"ENST00000530758"
"ENSG00000255009",1182,"ENST00000530464"
"ENSG00000255012",4302,"ENST00000641076"
"ENSG00000255072",1311,"ENST00000527353"
"ENSG00000255112",3032,"ENST00000526991"
"ENSG00000255150",1467,"ENST00000527879"
"ENSG00000255151",909,"ENST00000527482"
"ENSG00000255154",3127,"ENST00000461393"
"ENSG00000255181",1320,"ENST00000542437"
"ENSG00000255192",1886,"ENST00000528386"
"ENSG00000255223",918,"ENST00000528616"
"ENSG00000255251",1588,"ENST00000533250"
"ENSG00000255274",3240,"ENST00000689828"
"ENSG00000255298",1566,"ENST00000641992"
"ENSG00000255302",2040,"ENST00000530028"
"ENSG00000255307",972,"ENST00000530810"
"ENSG00000255346",8405,"ENST00000388866"
"ENSG00000255359",848,"ENST00000532798"
"ENSG00000255374",1027,"ENST00000531678"
"ENSG00000255378",1587,"ENST00000528972"
"ENSG00000255393",955,"ENST00000642343"
"ENSG00000255398",2056,"ENST00000528880"
"ENSG00000255408",5404,"ENST00000522353"
"ENSG00000255423",1679,"ENST00000533473"
"ENSG00000255501",702,"ENST00000530950"
"ENSG00000255524",1537,"ENST00000683297"
"ENSG00000255529",4114,"ENST00000299638"
"ENSG00000255561",2774,"ENST00000260257"
"ENSG00000255582",1105,"ENST00000542433"
"ENSG00000255587",4259,"ENST00000612677"
"ENSG00000255690",4973,"ENST00000539664"
"ENSG00000255713",1551,"ENST00000545221"
"ENSG00000255733",1775,"ENST00000538665"
"ENSG00000255774",2272,"ENST00000542064"
"ENSG00000255794",2463,"ENST00000850890"
"ENSG00000255804",4165,"ENST00000540461"
"ENSG00000255833",5867,"ENST00000537858"
"ENSG00000255837",2344,"ENST00000538986"
"ENSG00000255855",1917,"ENST00000711328"
"ENSG00000255974",1761,"ENST00000301141"
"ENSG00000256043",2903,"ENST00000433477"
"ENSG00000256053",1234,"ENST00000409074"
"ENSG00000256060",744,"ENST00000543226"
"ENSG00000256061",1993,"ENST00000321149"
"ENSG00000256087",4637,"ENST00000221315"
"ENSG00000256162",2512,"ENST00000541421"
"ENSG00000256188",1687,"ENST00000539585"
"ENSG00000256223",4406,"ENST00000248211"
"ENSG00000256229",3895,"ENST00000335117"
"ENSG00000256235",1521,"ENST00000526627"
"ENSG00000256269",1505,"ENST00000652429"
"ENSG00000256294",4447,"ENST00000262894"
"ENSG00000256394",1696,"ENST00000537611"
"ENSG00000256436",1021,"ENST00000390675"
"ENSG00000256453",1595,"ENST00000542735"
"ENSG00000256463",6007,"ENST00000537592"
"ENSG00000256525",1582,"ENST00000539111"
"ENSG00000256537",4823,"ENST00000622602"
"ENSG00000256574",2082,"ENST00000553795"
"ENSG00000256660",1279,"ENST00000338896"
"ENSG00000256671",2091,"ENST00000632897"
"ENSG00000256683",2355,"ENST00000243644"
"ENSG00000256713",1382,"ENST00000312403"
"ENSG00000256762",445,"ENST00000537309"
"ENSG00000256771",3542,"ENST00000589717"
"ENSG00000256797",731,"ENST00000535540"
"ENSG00000256806",1715,"ENST00000542475"
"ENSG00000256812",1004,"ENST00000457326"
"ENSG00000256870",4009,"ENST00000536262"
"ENSG00000256977",2094,"ENST00000480744"
"ENSG00000256980",679,"ENST00000370388"
"ENSG00000257008",1487,"ENST00000582579"
"ENSG00000257017",1534,"ENST00000355906"
"ENSG00000257057",672,"ENST00000542198"
"ENSG00000257093",7309,"ENST00000536163"
"ENSG00000257103",3431,"ENST00000544216"
"ENSG00000257108",2096,"ENST00000424439"
"ENSG00000257115",981,"ENST00000550708"
"ENSG00000257138",1143,"ENST00000547270"
"ENSG00000257218",4238,"ENST00000551765"
"ENSG00000257315",11697,"ENST00000550078"
"ENSG00000257335",9172,"ENST00000475668"
"ENSG00000257365",2711,"ENST00000246166"
"ENSG00000257446",1756,"ENST00000547628"
"ENSG00000257591",1702,"ENST00000439556"
"ENSG00000257594",5385,"ENST00000529983"
"ENSG00000257704",839,"ENST00000552360"
"ENSG00000257727",1450,"ENST00000273308"
"ENSG00000257743",7903,"ENST00000477922"
"ENSG00000257923",13723,"ENST00000292535"
"ENSG00000257949",974,"ENST00000397640"
"ENSG00000257987",577,"ENST00000548380"
"ENSG00000258083",2018,"ENST00000641559"
"ENSG00000258102",818,"ENST00000556529"
"ENSG00000258223",913,"ENST00000547058"
"ENSG00000258227",3502,"ENST00000546910"
"ENSG00000258289",3518,"ENST00000549115"
"ENSG00000258315",850,"ENST00000439424"
"ENSG00000258366",4615,"ENST00000360203"
"ENSG00000258405",6768,"ENST00000421239"
"ENSG00000258429",2859,"ENST00000288022"
"ENSG00000258436",807,"ENST00000696784"
"ENSG00000258453",948,"ENST00000556246"
"ENSG00000258484",1406,"ENST00000310673"
"ENSG00000258659",2293,"ENST00000429814"
"ENSG00000258713",617,"ENST00000603872"
"ENSG00000258817",1029,"ENST00000555099"
"ENSG00000258818",2061,"ENST00000555835"
"ENSG00000258839",2111,"ENST00000555147"
"ENSG00000258873",1048,"ENST00000554048"
"ENSG00000258890",2754,"ENST00000556440"
"ENSG00000258947",1706,"ENST00000315491"
"ENSG00000258986",3348,"ENST00000556573"
"ENSG00000258992",1161,"ENST00000451548"
"ENSG00000259009",1127,"ENST00000535362"
"ENSG00000259104",2043,"ENST00000556013"
"ENSG00000259120",1140,"ENST00000579469"
"ENSG00000259125",645,"ENST00000555461"
"ENSG00000259207",5941,"ENST00000559488"
"ENSG00000259224",1583,"ENST00000412468"
"ENSG00000259330",3024,"ENST00000638170"
"ENSG00000259384",823,"ENST00000323322"
"ENSG00000259417",6893,"ENST00000560778"
"ENSG00000259431",2611,"ENST00000288014"
"ENSG00000259494",986,"ENST00000312475"
"ENSG00000259571",876,"ENST00000560104"
"ENSG00000259803",1615,"ENST00000682282"
"ENSG00000259823",1162,"ENST00000590317"
"ENSG00000259916",1220,"ENST00000561882"
"ENSG00000259956",6624,"ENST00000563281"
"ENSG00000260001",1092,"ENST00000713907"
"ENSG00000260027",1363,"ENST00000239165"
"ENSG00000260097",3151,"ENST00000563237"
"ENSG00000260220",10119,"ENST00000638797"
"ENSG00000260230",8155,"ENST00000561981"
"ENSG00000260286",828,"ENST00000565469"
"ENSG00000260287",2065,"ENST00000569055"
"ENSG00000260314",5188,"ENST00000569591"
"ENSG00000260325",549,"ENST00000565659"
"ENSG00000260428",1106,"ENST00000567180"
"ENSG00000260456",1113,"ENST00000567970"
"ENSG00000260458",2196,"ENST00000567955"
"ENSG00000260492",1367,"ENST00000663667"
"ENSG00000260596",1710,"ENST00000565211"
"ENSG00000260691",3895,"ENST00000562196"
"ENSG00000260734",1790,"ENST00000561754"
"ENSG00000260802",4612,"ENST00000569275"
"ENSG00000260903",7695,"ENST00000562532"
"ENSG00000260916",3553,"ENST00000442196"
"ENSG00000261052",1355,"ENST00000338971"
"ENSG00000261115",10726,"ENST00000565468"
"ENSG00000261150",16005,"ENST00000615648"
"ENSG00000261210",2546,"ENST00000636231"
"ENSG00000261221",3763,"ENST00000568956"
"ENSG00000261236",2428,"ENST00000569669"
"ENSG00000261247",5175,"ENST00000569052"
"ENSG00000261272",6019,"ENST00000561890"
"ENSG00000261308",4705,"ENST00000618634"
"ENSG00000261341",227,"ENST00000562076"
"ENSG00000261371",6813,"ENST00000563924"
"ENSG00000261456",1562,"ENST00000568584"
"ENSG00000261509",1467,"ENST00000341305"
"ENSG00000261587",918,"ENST00000696146"
"ENSG00000261594",2931,"ENST00000562197"
"ENSG00000261609",15159,"ENST00000648994"
"ENSG00000261649",2367,"ENST00000567390"
"ENSG00000261652",868,"ENST00000569691"
"ENSG00000261667",1300,"ENST00000562505"
"ENSG00000261678",3980,"ENST00000569446"
"ENSG00000261701",1242,"ENST00000540303"
"ENSG00000261739",5186,"ENST00000562295"
"ENSG00000261787",2451,"ENST00000563496"
"ENSG00000261794",5188,"ENST00000566740"
"ENSG00000261857",488,"ENST00000263369"
"ENSG00000261873",1374,"ENST00000636752"
"ENSG00000261934",4776,"ENST00000573521"
"ENSG00000261936",900,"ENST00000571573"
"ENSG00000261949",1849,"ENST00000610896"
"ENSG00000262152",1685,"ENST00000715180"
"ENSG00000262156",1017,"ENST00000570508"
"ENSG00000262165",379,"ENST00000635921"
"ENSG00000262179",828,"ENST00000573382"
"ENSG00000262191",918,"ENST00000571130"
"ENSG00000262209",4745,"ENST00000576222"
"ENSG00000262246",3472,"ENST00000251166"
"ENSG00000262315",960,"ENST00000627176"
"ENSG00000262406",1822,"ENST00000571244"
"ENSG00000262461",2900,"ENST00000575125"
"ENSG00000262484",1085,"ENST00000571838"
"ENSG00000262543",1266,"ENST00000573100"
"ENSG00000262576",4778,"ENST00000571252"
"ENSG00000262628",939,"ENST00000575751"
"ENSG00000262655",5052,"ENST00000576479"
"ENSG00000262664",1031,"ENST00000572195"
"ENSG00000262814",1009,"ENST00000333676"
"ENSG00000262874",1335,"ENST00000574814"
"ENSG00000262919",1253,"ENST00000576892"
"ENSG00000263001",4515,"ENST00000573035"
"ENSG00000263002",4607,"ENST00000426739"
"ENSG00000263155",2398,"ENST00000267853"
"ENSG00000263201",1185,"ENST00000574912"
"ENSG00000263353",760,"ENST00000577856"
"ENSG00000263429",1535,"ENST00000581851"
"ENSG00000263465",4307,"ENST00000587424"
"ENSG00000263513",2395,"ENST00000584486"
"ENSG00000263528",3240,"ENST00000581977"
"ENSG00000263639",486,"ENST00000582163"
"ENSG00000263761",3309,"ENST00000581492"
"ENSG00000263874",3243,"ENST00000583195"
"ENSG00000263956",5423,"ENST00000682118"
"ENSG00000263961",1205,"ENST00000331555"
"ENSG00000264006",1247,"ENST00000648824"
"ENSG00000264229",130,"ENST00000580972"
"ENSG00000264230",1908,"ENST00000619162"
"ENSG00000264343",8356,"ENST00000362074"
"ENSG00000264364",6807,"ENST00000579991"
"ENSG00000264424",6016,"ENST00000255381"
"ENSG00000264522",8922,"ENST00000581312"
"ENSG00000264717",2033,"ENST00000576178"
"ENSG00000265107",3177,"ENST00000579774"
"ENSG00000265190",2020,"ENST00000585281"
"ENSG00000265203",4290,"ENST00000584701"
"ENSG00000265241",4909,"ENST00000583313"
"ENSG00000265354",1190,"ENST00000580018"
"ENSG00000265491",9135,"ENST00000582693"
"ENSG00000265681",614,"ENST00000580261"
"ENSG00000265763",3516,"ENST00000585316"
"ENSG00000265808",6927,"ENST00000578049"
"ENSG00000265817",5391,"ENST00000481490"
"ENSG00000265972",2905,"ENST00000582401"
"ENSG00000266028",6884,"ENST00000573034"
"ENSG00000266074",10726,"ENST00000675386"
"ENSG00000266094",3799,"ENST00000579436"
"ENSG00000266173",2166,"ENST00000336174"
"ENSG00000266265",3511,"ENST00000583337"
"ENSG00000266338",4862,"ENST00000581897"
"ENSG00000266412",3461,"ENST00000581486"
"ENSG00000266472",1085,"ENST00000614145"
"ENSG00000266524",2677,"ENST00000580279"
"ENSG00000266714",9914,"ENST00000645453"
"ENSG00000266826",1513,"ENST00000583666"
"ENSG00000266964",576,"ENST00000351325"
"ENSG00000266967",1320,"ENST00000427569"
"ENSG00000267041",7712,"ENST00000591344"
"ENSG00000267060",1543,"ENST00000591916"
"ENSG00000267206",708,"ENST00000341206"
"ENSG00000267221",3733,"ENST00000587304"
"ENSG00000267368",1342,"ENST00000340457"
"ENSG00000267467",616,"ENST00000592954"
"ENSG00000267508",6031,"ENST00000614994"
"ENSG00000267534",3643,"ENST00000646641"
"ENSG00000267631",693,"ENST00000301407"
"ENSG00000267673",1012,"ENST00000393708"
"ENSG00000267680",3993,"ENST00000693561"
"ENSG00000267710",879,"ENST00000649256"
"ENSG00000267795",628,"ENST00000586005"
"ENSG00000267796",935,"ENST00000301159"
"ENSG00000267855",580,"ENST00000301457"
"ENSG00000267909",4182,"ENST00000599174"
"ENSG00000267978",1814,"ENST00000595065"
"ENSG00000268009",1209,"ENST00000595689"
"ENSG00000268041",2012,"ENST00000597630"
"ENSG00000268043",7435,"ENST00000698835"
"ENSG00000268089",6468,"ENST00000598523"
"ENSG00000268104",4536,"ENST00000598581"
"ENSG00000268182",2543,"ENST00000598409"
"ENSG00000268221",1998,"ENST00000595290"
"ENSG00000268223",1044,"ENST00000686077"
"ENSG00000268235",1758,"ENST00000622971"
"ENSG00000268320",435,"ENST00000595228"
"ENSG00000268350",3791,"ENST00000622447"
"ENSG00000268447",1281,"ENST00000596480"
"ENSG00000268480",4908,"ENST00000691075"
"ENSG00000268500",2993,"ENST00000683636"
"ENSG00000268606",1886,"ENST00000684311"
"ENSG00000268629",1397,"ENST00000600991"
"ENSG00000268651",769,"ENST00000599837"
"ENSG00000268655",1039,"ENST00000637680"
"ENSG00000268696",1865,"ENST00000600766"
"ENSG00000268738",1966,"ENST00000598963"
"ENSG00000268799",1110,"ENST00000600799"
"ENSG00000268902",855,"ENST00000638741"
"ENSG00000268916",844,"ENST00000599845"
"ENSG00000268940",823,"ENST00000594565"
"ENSG00000268964",3033,"ENST00000601417"
"ENSG00000268988",707,"ENST00000598475"
"ENSG00000268994",465,"ENST00000596535"
"ENSG00000269058",1263,"ENST00000269881"
"ENSG00000269067",2600,"ENST00000594710"
"ENSG00000269096",968,"ENST00000598716"
"ENSG00000269113",7524,"ENST00000606738"
"ENSG00000269190",2218,"ENST00000292852"
"ENSG00000269226",652,"ENST00000598087"
"ENSG00000269313",3512,"ENST00000595224"
"ENSG00000269335",1973,"ENST00000594239"
"ENSG00000269343",5794,"ENST00000594901"
"ENSG00000269404",3792,"ENST00000595883"
"ENSG00000269405",2336,"ENST00000625106"
"ENSG00000269433",1239,"ENST00000599405"
"ENSG00000269437",2401,"ENST00000602195"
"ENSG00000269466",982,"ENST00000598383"
"ENSG00000269502",1363,"ENST00000615063"
"ENSG00000269526",2203,"ENST00000602168"
"ENSG00000269556",2720,"ENST00000600449"
"ENSG00000269586",869,"ENST00000682849"
"ENSG00000269699",2276,"ENST00000629319"
"ENSG00000269713",7899,"ENST00000698832"
"ENSG00000269720",4056,"ENST00000636079"
"ENSG00000269743",6207,"ENST00000594199"
"ENSG00000269791",1278,"ENST00000595235"
"ENSG00000269821",91667,"ENST00000597346"
"ENSG00000269825",4220,"ENST00000598322"
"ENSG00000269855",1424,"ENST00000601382"
"ENSG00000269858",2100,"ENST00000303961"
"ENSG00000269964",4925,"ENST00000684080"
"ENSG00000270141",451,"ENST00000602385"
"ENSG00000270170",870,"ENST00000602845"
"ENSG00000270231",7256,"ENST00000698216"
"ENSG00000270276",396,"ENST00000579512"
"ENSG00000270339",760,"ENST00000584068"
"ENSG00000270379",1970,"ENST00000604834"
"ENSG00000270601",1855,"ENST00000622421"
"ENSG00000270629",10779,"ENST00000619423"
"ENSG00000270647",2162,"ENST00000605844"
"ENSG00000270765",3375,"ENST00000604641"
"ENSG00000270806",1041,"ENST00000605587"
"ENSG00000270882",396,"ENST00000578186"
"ENSG00000270885",3215,"ENST00000603017"
"ENSG00000270946",1368,"ENST00000620704"
"ENSG00000271079",2587,"ENST00000420911"
"ENSG00000271271",2568,"ENST00000604629"
"ENSG00000271303",2528,"ENST00000381962"
"ENSG00000271321",2608,"ENST00000470691"
"ENSG00000271383",13941,"ENST00000651566"
"ENSG00000271425",13030,"ENST00000583866"
"ENSG00000271447",2462,"ENST00000605424"
"ENSG00000271449",1321,"ENST00000612907"
"ENSG00000271503",1217,"ENST00000605140"
"ENSG00000271567",760,"ENST00000581164"
"ENSG00000271601",3991,"ENST00000604000"
"ENSG00000271605",1448,"ENST00000619286"
"ENSG00000271824",1695,"ENST00000607574"
"ENSG00000272031",3607,"ENST00000606888"
"ENSG00000272047",7483,"ENST00000607778"
"ENSG00000272325",9900,"ENST00000607016"
"ENSG00000272333",8485,"ENST00000420124"
"ENSG00000272391",5867,"ENST00000615331"
"ENSG00000272398",2156,"ENST00000606017"
"ENSG00000272514",2207,"ENST00000369562"
"ENSG00000272573",523,"ENST00000446157"
"ENSG00000272602",2872,"ENST00000610261"
"ENSG00000272636",6062,"ENST00000613549"
"ENSG00000272674",3840,"ENST00000609684"
"ENSG00000272804",1578,"ENST00000609664"
"ENSG00000272856",552,"ENST00000715253"
"ENSG00000272886",5926,"ENST00000610213"
"ENSG00000272899",3883,"ENST00000609480"
"ENSG00000273045",1627,"ENST00000650052"
"ENSG00000273079",30609,"ENST00000609686"
"ENSG00000273111",2036,"ENST00000609812"
"ENSG00000273173",1062,"ENST00000577949"
"ENSG00000273213",468,"ENST00000392948"
"ENSG00000273238",2416,"ENST00000610212"
"ENSG00000273274",12831,"ENST00000609129"
"ENSG00000273513",2122,"ENST00000620247"
"ENSG00000273514",2247,"ENST00000622588"
"ENSG00000273520",2900,"ENST00000333385"
"ENSG00000273540",12330,"ENST00000614907"
"ENSG00000273542",387,"ENST00000611927"
"ENSG00000273559",3067,"ENST00000614790"
"ENSG00000273578",1614,"ENST00000612594"
"ENSG00000273604",3255,"ENST00000621654"
"ENSG00000273611",905,"ENST00000617429"
"ENSG00000273696",1026,"ENST00000610598"
"ENSG00000273703",468,"ENST00000621112"
"ENSG00000273706",3425,"ENST00000614239"
"ENSG00000273749",6826,"ENST00000617928"
"ENSG00000273756",3731,"ENST00000618455"
"ENSG00000273777",1959,"ENST00000614924"
"ENSG00000273802",489,"ENST00000541790"
"ENSG00000273820",3075,"ENST00000621775"
"ENSG00000273841",1163,"ENST00000217893"
"ENSG00000273899",2830,"ENST00000359114"
"ENSG00000273976",3822,"ENST00000614055"
"ENSG00000273983",496,"ENST00000614378"
"ENSG00000274070",8100,"ENST00000616305"
"ENSG00000274102",1084,"ENST00000614722"
"ENSG00000274180",4931,"ENST00000611551"
"ENSG00000274183",587,"ENST00000620016"
"ENSG00000274209",2207,"ENST00000620264"
"ENSG00000274211",8258,"ENST00000612932"
"ENSG00000274226",2077,"ENST00000610350"
"ENSG00000274252",968,"ENST00000619998"
"ENSG00000274274",561,"ENST00000612958"
"ENSG00000274286",3696,"ENST00000620793"
"ENSG00000274290",470,"ENST00000614097"
"ENSG00000274349",4016,"ENST00000621410"
"ENSG00000274386",3404,"ENST00000637012"
"ENSG00000274391",2142,"ENST00000618007"
"ENSG00000274419",2122,"ENST00000616101"
"ENSG00000274443",684,"ENST00000624510"
"ENSG00000274512",3505,"ENST00000612727"
"ENSG00000274523",2309,"ENST00000610322"
"ENSG00000274529",1383,"ENST00000536498"
"ENSG00000274570",3070,"ENST00000691996"
"ENSG00000274588",7494,"ENST00000611977"
"ENSG00000274600",5728,"ENST00000620804"
"ENSG00000274611",2077,"ENST00000620215"
"ENSG00000274618",401,"ENST00000244537"
"ENSG00000274641",467,"ENST00000616182"
"ENSG00000274675",1734,"ENST00000621406"
"ENSG00000274707",1632,"ENST00000611411"
"ENSG00000274736",628,"ENST00000615050"
"ENSG00000274749",721,"ENST00000621162"
"ENSG00000274750",482,"ENST00000614911"
"ENSG00000274764",1947,"ENST00000436041"
"ENSG00000274808",2120,"ENST00000611257"
"ENSG00000274821",1485,"ENST00000616052"
"ENSG00000274933",2122,"ENST00000621034"
"ENSG00000274947",1605,"ENST00000619771"
